,name,date,loc_date,river,object,quantity
19326,47,2018-10-25,"('20181025', (51.7569, 5.1365))",Maas,plastic_auto_onderdelen,0.0
19327,47,2018-10-25,"('20181025', (51.7569, 5.1365))",Maas,plastic_doppen_en_deksels,6.0
19328,47,2018-10-25,"('20181025', (51.7569, 5.1365))",Maas,plastic_aanstekers,0.0
19329,47,2018-10-25,"('20181025', (51.7569, 5.1365))",Maas,plastic_speelgoed,0.0
19330,47,2018-10-25,"('20181025', (51.7569, 5.1365))",Maas,plastic_plastic_bekers_of_delen_daarvan,3.0
19331,47,2018-10-25,"('20181025', (51.7569, 5.1365))",Maas,plastic_netzakken,0.0
19332,47,2018-10-25,"('20181025', (51.7569, 5.1365))",Maas,plastic_handschoenen_huishoudelijk,0.0
19333,47,2018-10-25,"('20181025', (51.7569, 5.1365))",Maas,plastic_handschoenen_professioneel,0.0
19334,47,2018-10-25,"('20181025', (51.7569, 5.1365))",Maas,plastic_touw_diameter_groterdan_1cm,1.0
19335,47,2018-10-25,"('20181025', (51.7569, 5.1365))",Maas,plastic_touw_diameter_kleinerdan_1cm,0.0
19336,47,2018-10-25,"('20181025', (51.7569, 5.1365))",Maas,plastic_sportvisspullen,0.0
19337,47,2018-10-25,"('20181025', (51.7569, 5.1365))",Maas,plastic_breekstaafjes,0.0
19338,47,2018-10-25,"('20181025', (51.7569, 5.1365))",Maas,plastic_emmers,0.0
19339,47,2018-10-25,"('20181025', (51.7569, 5.1365))",Maas,plastic_industrieel_verpakkingsmateriaal,0.0
19340,47,2018-10-25,"('20181025', (51.7569, 5.1365))",Maas,plastic_helmen,0.0
19341,47,2018-10-25,"('20181025', (51.7569, 5.1365))",Maas,plastic_geweerpatronen,0.0
19342,47,2018-10-25,"('20181025', (51.7569, 5.1365))",Maas,plastic_schoenen,0.0
19343,47,2018-10-25,"('20181025', (51.7569, 5.1365))",Maas,plastic_plastic_stukjes_0_2_5cm_hard_plastic,3.0
19344,47,2018-10-25,"('20181025', (51.7569, 5.1365))",Maas,plastic_plastic_stukjes_2_5_50cm_hard_plastic,2.0
19345,47,2018-10-25,"('20181025', (51.7569, 5.1365))",Maas,plastic_plastic_stukjes_0_2_5cm_zacht_plastic,22.0
19346,47,2018-10-25,"('20181025', (51.7569, 5.1365))",Maas,plastic_plastic_stukjes_2_5_50cm_zacht_plastic,7.0
19347,47,2018-10-25,"('20181025', (51.7569, 5.1365))",Maas,plastic_overig_plastic,3.0
19348,47,2018-10-25,"('20181025', (51.7569, 5.1365))",Maas,plastic_piepschuim_0_2_5cm,2.0
19349,47,2018-10-25,"('20181025', (51.7569, 5.1365))",Maas,plastic_piepschuim_2_5_50cm,0.0
19350,47,2018-10-25,"('20181025', (51.7569, 5.1365))",Maas,plastic_piepschuim_voedselverpakkingen,0.0
19351,47,2018-10-25,"('20181025', (51.7569, 5.1365))",Maas,plastic_plastic_folies_groterdan_50cm,1.0
19352,47,2018-10-25,"('20181025', (51.7569, 5.1365))",Maas,plastic_hard_plastic_groterdan_50cm,1.0
19353,47,2018-10-25,"('20181025', (51.7569, 5.1365))",Maas,plastic_rietjes,3.0
19354,47,2018-10-25,"('20181025', (51.7569, 5.1365))",Maas,plastic_snoep_snack_chipsverpakking,7.0
19355,47,2018-10-25,"('20181025', (51.7569, 5.1365))",Maas,plastic_piepschuim_groterdan_50cm,0.0
19356,47,2018-10-25,"('20181025', (51.7569, 5.1365))",Maas,plastic_piepschuim_bekers,1.0
19357,47,2018-10-25,"('20181025', (51.7569, 5.1365))",Maas,plastic_bestek,1.0
19358,47,2018-10-25,"('20181025', (51.7569, 5.1365))",Maas,plastic_biofilm_waterfiltertjes,0.0
19359,47,2018-10-25,"('20181025', (51.7569, 5.1365))",Maas,plastic_kitspuiten,0.0
19360,47,2018-10-25,"('20181025', (51.7569, 5.1365))",Maas,plastic_kunststof_band_tiewraps,1.0
19361,47,2018-10-25,"('20181025', (51.7569, 5.1365))",Maas,plastic_lolliestokjes,0.0
19362,47,2018-10-25,"('20181025', (51.7569, 5.1365))",Maas,plastic_motorolieverpakking_kleinerdan50cm,0.0
19363,47,2018-10-25,"('20181025', (51.7569, 5.1365))",Maas,plastic_vuilniszakken,1.0
19364,47,2018-10-25,"('20181025', (51.7569, 5.1365))",Maas,plastic_schrijfwaren,0.0
19365,47,2018-10-25,"('20181025', (51.7569, 5.1365))",Maas,plastic_visdraad,0.0
19366,47,2018-10-25,"('20181025', (51.7569, 5.1365))",Maas,plastic_vuurwerk,0.0
19367,47,2018-10-25,"('20181025', (51.7569, 5.1365))",Maas,plastic_borden_new,
19368,47,2018-10-25,"('20181025', (51.7569, 5.1365))",Maas,plastic_roerstaafjes_new,
19369,47,2018-10-25,"('20181025', (51.7569, 5.1365))",Maas,plastic_bloempotten_new,
19370,47,2018-10-25,"('20181025', (51.7569, 5.1365))",Maas,plastic_plakband_new,
19371,47,2018-10-25,"('20181025', (51.7569, 5.1365))",Maas,rubber_ballonnen,1.0
19372,47,2018-10-25,"('20181025', (51.7569, 5.1365))",Maas,rubber_banden,0.0
19373,47,2018-10-25,"('20181025', (51.7569, 5.1365))",Maas,rubber_overig_rubber,1.0
19374,47,2018-10-25,"('20181025', (51.7569, 5.1365))",Maas,textiel_kleding,1.0
19375,47,2018-10-25,"('20181025', (51.7569, 5.1365))",Maas,textiel_vloerbedekking,0.0
19376,47,2018-10-25,"('20181025', (51.7569, 5.1365))",Maas,textiel_schoeisel,0.0
19377,47,2018-10-25,"('20181025', (51.7569, 5.1365))",Maas,textiel_overig_textiel,2.0
19378,47,2018-10-25,"('20181025', (51.7569, 5.1365))",Maas,papier_tassen,0.0
19379,47,2018-10-25,"('20181025', (51.7569, 5.1365))",Maas,papier_karton,2.0
19380,47,2018-10-25,"('20181025', (51.7569, 5.1365))",Maas,papier_sigarettenverpakking,3.0
19381,47,2018-10-25,"('20181025', (51.7569, 5.1365))",Maas,papier_sigarettenfilters,6.0
19382,47,2018-10-25,"('20181025', (51.7569, 5.1365))",Maas,papier_kartonnen_bekers,1.0
19383,47,2018-10-25,"('20181025', (51.7569, 5.1365))",Maas,papier_kranten,1.0
19384,47,2018-10-25,"('20181025', (51.7569, 5.1365))",Maas,papier_papier_overig,13.0
19385,47,2018-10-25,"('20181025', (51.7569, 5.1365))",Maas,papier_drankkarton,4.0
19386,47,2018-10-25,"('20181025', (51.7569, 5.1365))",Maas,papier_ondefinieerbaar,40.0
19387,47,2018-10-25,"('20181025', (51.7569, 5.1365))",Maas,hout_kurk,0.0
19388,47,2018-10-25,"('20181025', (51.7569, 5.1365))",Maas,hout_pellets,0.0
19389,47,2018-10-25,"('20181025', (51.7569, 5.1365))",Maas,hout_ijsstokjes,0.0
19390,47,2018-10-25,"('20181025', (51.7569, 5.1365))",Maas,hout_kwasten,0.0
19391,47,2018-10-25,"('20181025', (51.7569, 5.1365))",Maas,hout_overig_hout_keinderdan_50cm,0.0
19392,47,2018-10-25,"('20181025', (51.7569, 5.1365))",Maas,hout_overig_hout_groterdan_50cm,0.0
19393,47,2018-10-25,"('20181025', (51.7569, 5.1365))",Maas,metaal_aluminiumfolie,10.0
19394,47,2018-10-25,"('20181025', (51.7569, 5.1365))",Maas,metaal_capsules,0.0
19395,47,2018-10-25,"('20181025', (51.7569, 5.1365))",Maas,metaal_drankblikjes,14.0
19396,47,2018-10-25,"('20181025', (51.7569, 5.1365))",Maas,metaal_elektriciteitsdraad,0.0
19397,47,2018-10-25,"('20181025', (51.7569, 5.1365))",Maas,metaal_oud_ijzer,0.0
19398,47,2018-10-25,"('20181025', (51.7569, 5.1365))",Maas,metaal_kroonkurken,6.0
19399,47,2018-10-25,"('20181025', (51.7569, 5.1365))",Maas,metaal_oliedrum,0.0
19400,47,2018-10-25,"('20181025', (51.7569, 5.1365))",Maas,metaal_omheinigsdraad_prikkeldraad,0.0
19401,47,2018-10-25,"('20181025', (51.7569, 5.1365))",Maas,metaal_spuitbussen,0.0
19402,47,2018-10-25,"('20181025', (51.7569, 5.1365))",Maas,metaal_verfblik,0.0
19403,47,2018-10-25,"('20181025', (51.7569, 5.1365))",Maas,metaal_vislood,0.0
19404,47,2018-10-25,"('20181025', (51.7569, 5.1365))",Maas,metaal_voedselblikken,0.0
19405,47,2018-10-25,"('20181025', (51.7569, 5.1365))",Maas,metaal_wegwerpbarbecues,0.0
19406,47,2018-10-25,"('20181025', (51.7569, 5.1365))",Maas,metaal_overig_metaal_kleinerdan_50cm,0.0
19407,47,2018-10-25,"('20181025', (51.7569, 5.1365))",Maas,metaal_overig_metaal_groterdan_50cm,0.0
19408,47,2018-10-25,"('20181025', (51.7569, 5.1365))",Maas,glas_flessen_pottten,12.0
19409,47,2018-10-25,"('20181025', (51.7569, 5.1365))",Maas,glas_lampen_tl_lampen,0.0
19410,47,2018-10-25,"('20181025', (51.7569, 5.1365))",Maas,glas_overig_glas,1.0
19411,47,2018-10-25,"('20181025', (51.7569, 5.1365))",Maas,sanitair_cosmetica,0.0
19412,47,2018-10-25,"('20181025', (51.7569, 5.1365))",Maas,sanitair_plastic_wattenstaafjes,0.0
19413,47,2018-10-25,"('20181025', (51.7569, 5.1365))",Maas,sanitair_kartonnen_wattenstaafjes,0.0
19414,47,2018-10-25,"('20181025', (51.7569, 5.1365))",Maas,sanitair_vochtige_doekjes,0.0
19415,47,2018-10-25,"('20181025', (51.7569, 5.1365))",Maas,sanitair_condooms,0.0
19416,47,2018-10-25,"('20181025', (51.7569, 5.1365))",Maas,sanitair_maandverband_en_verpakkingen_ervan,0.0
19417,47,2018-10-25,"('20181025', (51.7569, 5.1365))",Maas,sanitair_plastic_kam_borstel,0.0
19418,47,2018-10-25,"('20181025', (51.7569, 5.1365))",Maas,sanitair_tampons_en_tamponapplicators,0.0
19419,47,2018-10-25,"('20181025', (51.7569, 5.1365))",Maas,sanitair_tissues_wc_papier,0.0
19420,47,2018-10-25,"('20181025', (51.7569, 5.1365))",Maas,sanitair_toiletverfrissers,0.0
19421,47,2018-10-25,"('20181025', (51.7569, 5.1365))",Maas,sanitair_overig_sanitair,0.0
19422,47,2018-10-25,"('20181025', (51.7569, 5.1365))",Maas,medisch_verpakkingen,1.0
19423,47,2018-10-25,"('20181025', (51.7569, 5.1365))",Maas,medisch_spuiten,0.0
19424,47,2018-10-25,"('20181025', (51.7569, 5.1365))",Maas,medisch_overig_medisch,0.0
19425,49,2018-11-03,"('20181103', (51.74, 5.2039))",Maas,plastic_6_packringen,0.0
19426,49,2018-11-03,"('20181103', (51.74, 5.2039))",Maas,plastic_tassen,0.0
19427,49,2018-11-03,"('20181103', (51.74, 5.2039))",Maas,plastic_kleine_plastic_tasjes,0.0
19428,49,2018-11-03,"('20181103', (51.74, 5.2039))",Maas,plastic_drankflessen_groterdan_halveliter,0.0
19429,49,2018-11-03,"('20181103', (51.74, 5.2039))",Maas,plastic_drankflessen_kleinerdan_halveliter,2.0
19430,49,2018-11-03,"('20181103', (51.74, 5.2039))",Maas,plastic_wikkels_van_drankflessen,0.0
19431,49,2018-11-03,"('20181103', (51.74, 5.2039))",Maas,plastic_verpakking_van_schoonmaakmiddelen,0.0
19432,49,2018-11-03,"('20181103', (51.74, 5.2039))",Maas,plastic_voedselverpakkingen_frietbakjes_etc,3.0
19433,49,2018-11-03,"('20181103', (51.74, 5.2039))",Maas,plastic_cosmeticaverpakkingen,0.0
19434,49,2018-11-03,"('20181103', (51.74, 5.2039))",Maas,plastic_motorolieverpakking_groterdan50cm,0.0
19435,49,2018-11-03,"('20181103', (51.74, 5.2039))",Maas,plastic_jerrycans,0.0
19436,49,2018-11-03,"('20181103', (51.74, 5.2039))",Maas,plastic_kratten,0.0
19437,49,2018-11-03,"('20181103', (51.74, 5.2039))",Maas,plastic_auto_onderdelen,0.0
19438,49,2018-11-03,"('20181103', (51.74, 5.2039))",Maas,plastic_doppen_en_deksels,9.0
19439,49,2018-11-03,"('20181103', (51.74, 5.2039))",Maas,plastic_aanstekers,2.0
19440,49,2018-11-03,"('20181103', (51.74, 5.2039))",Maas,plastic_speelgoed,1.0
19441,49,2018-11-03,"('20181103', (51.74, 5.2039))",Maas,plastic_plastic_bekers_of_delen_daarvan,0.0
19442,49,2018-11-03,"('20181103', (51.74, 5.2039))",Maas,plastic_netzakken,0.0
19443,49,2018-11-03,"('20181103', (51.74, 5.2039))",Maas,plastic_handschoenen_huishoudelijk,0.0
19444,49,2018-11-03,"('20181103', (51.74, 5.2039))",Maas,plastic_handschoenen_professioneel,0.0
19445,49,2018-11-03,"('20181103', (51.74, 5.2039))",Maas,plastic_touw_diameter_groterdan_1cm,0.0
19446,49,2018-11-03,"('20181103', (51.74, 5.2039))",Maas,plastic_touw_diameter_kleinerdan_1cm,0.0
19447,49,2018-11-03,"('20181103', (51.74, 5.2039))",Maas,plastic_sportvisspullen,1.0
19448,49,2018-11-03,"('20181103', (51.74, 5.2039))",Maas,plastic_breekstaafjes,0.0
19449,49,2018-11-03,"('20181103', (51.74, 5.2039))",Maas,plastic_emmers,0.0
19450,49,2018-11-03,"('20181103', (51.74, 5.2039))",Maas,plastic_industrieel_verpakkingsmateriaal,6.0
19451,49,2018-11-03,"('20181103', (51.74, 5.2039))",Maas,plastic_helmen,0.0
19452,49,2018-11-03,"('20181103', (51.74, 5.2039))",Maas,plastic_geweerpatronen,0.0
19453,49,2018-11-03,"('20181103', (51.74, 5.2039))",Maas,plastic_schoenen,0.0
19454,49,2018-11-03,"('20181103', (51.74, 5.2039))",Maas,plastic_plastic_stukjes_0_2_5cm_hard_plastic,7.0
19455,49,2018-11-03,"('20181103', (51.74, 5.2039))",Maas,plastic_plastic_stukjes_2_5_50cm_hard_plastic,6.0
19456,49,2018-11-03,"('20181103', (51.74, 5.2039))",Maas,plastic_plastic_stukjes_0_2_5cm_zacht_plastic,0.0
19457,49,2018-11-03,"('20181103', (51.74, 5.2039))",Maas,plastic_plastic_stukjes_2_5_50cm_zacht_plastic,5.0
19458,49,2018-11-03,"('20181103', (51.74, 5.2039))",Maas,plastic_overig_plastic,6.0
19459,49,2018-11-03,"('20181103', (51.74, 5.2039))",Maas,plastic_piepschuim_0_2_5cm,9.0
19460,49,2018-11-03,"('20181103', (51.74, 5.2039))",Maas,plastic_piepschuim_2_5_50cm,4.0
19461,49,2018-11-03,"('20181103', (51.74, 5.2039))",Maas,plastic_piepschuim_voedselverpakkingen,0.0
19462,49,2018-11-03,"('20181103', (51.74, 5.2039))",Maas,plastic_plastic_folies_groterdan_50cm,0.0
19463,49,2018-11-03,"('20181103', (51.74, 5.2039))",Maas,plastic_hard_plastic_groterdan_50cm,0.0
19464,49,2018-11-03,"('20181103', (51.74, 5.2039))",Maas,plastic_rietjes,1.0
19465,49,2018-11-03,"('20181103', (51.74, 5.2039))",Maas,plastic_snoep_snack_chipsverpakking,5.0
19466,49,2018-11-03,"('20181103', (51.74, 5.2039))",Maas,plastic_piepschuim_groterdan_50cm,0.0
19467,49,2018-11-03,"('20181103', (51.74, 5.2039))",Maas,plastic_piepschuim_bekers,0.0
19468,49,2018-11-03,"('20181103', (51.74, 5.2039))",Maas,plastic_bestek,0.0
19469,49,2018-11-03,"('20181103', (51.74, 5.2039))",Maas,plastic_biofilm_waterfiltertjes,0.0
19470,49,2018-11-03,"('20181103', (51.74, 5.2039))",Maas,plastic_kitspuiten,0.0
19471,49,2018-11-03,"('20181103', (51.74, 5.2039))",Maas,plastic_kunststof_band_tiewraps,0.0
19472,49,2018-11-03,"('20181103', (51.74, 5.2039))",Maas,plastic_lolliestokjes,0.0
19473,49,2018-11-03,"('20181103', (51.74, 5.2039))",Maas,plastic_motorolieverpakking_kleinerdan50cm,0.0
19474,49,2018-11-03,"('20181103', (51.74, 5.2039))",Maas,plastic_vuilniszakken,2.0
19475,49,2018-11-03,"('20181103', (51.74, 5.2039))",Maas,plastic_schrijfwaren,0.0
19476,49,2018-11-03,"('20181103', (51.74, 5.2039))",Maas,plastic_visdraad,0.0
19477,49,2018-11-03,"('20181103', (51.74, 5.2039))",Maas,plastic_vuurwerk,0.0
19478,49,2018-11-03,"('20181103', (51.74, 5.2039))",Maas,plastic_borden_new,
19479,49,2018-11-03,"('20181103', (51.74, 5.2039))",Maas,plastic_roerstaafjes_new,
19480,49,2018-11-03,"('20181103', (51.74, 5.2039))",Maas,plastic_bloempotten_new,
19481,49,2018-11-03,"('20181103', (51.74, 5.2039))",Maas,plastic_plakband_new,
19482,49,2018-11-03,"('20181103', (51.74, 5.2039))",Maas,rubber_ballonnen,0.0
19483,49,2018-11-03,"('20181103', (51.74, 5.2039))",Maas,rubber_banden,0.0
19484,49,2018-11-03,"('20181103', (51.74, 5.2039))",Maas,rubber_overig_rubber,0.0
19485,49,2018-11-03,"('20181103', (51.74, 5.2039))",Maas,textiel_kleding,0.0
19486,49,2018-11-03,"('20181103', (51.74, 5.2039))",Maas,textiel_vloerbedekking,0.0
19487,49,2018-11-03,"('20181103', (51.74, 5.2039))",Maas,textiel_schoeisel,0.0
19488,49,2018-11-03,"('20181103', (51.74, 5.2039))",Maas,textiel_overig_textiel,0.0
19489,49,2018-11-03,"('20181103', (51.74, 5.2039))",Maas,papier_tassen,0.0
19490,49,2018-11-03,"('20181103', (51.74, 5.2039))",Maas,papier_karton,0.0
19491,49,2018-11-03,"('20181103', (51.74, 5.2039))",Maas,papier_sigarettenverpakking,0.0
19492,49,2018-11-03,"('20181103', (51.74, 5.2039))",Maas,papier_sigarettenfilters,2.0
19493,49,2018-11-03,"('20181103', (51.74, 5.2039))",Maas,papier_kartonnen_bekers,0.0
19494,49,2018-11-03,"('20181103', (51.74, 5.2039))",Maas,papier_kranten,0.0
19495,49,2018-11-03,"('20181103', (51.74, 5.2039))",Maas,papier_papier_overig,0.0
19496,49,2018-11-03,"('20181103', (51.74, 5.2039))",Maas,papier_drankkarton,0.0
19497,49,2018-11-03,"('20181103', (51.74, 5.2039))",Maas,papier_ondefinieerbaar,0.0
19498,49,2018-11-03,"('20181103', (51.74, 5.2039))",Maas,hout_kurk,0.0
19499,49,2018-11-03,"('20181103', (51.74, 5.2039))",Maas,hout_pellets,0.0
19500,49,2018-11-03,"('20181103', (51.74, 5.2039))",Maas,hout_ijsstokjes,0.0
19501,49,2018-11-03,"('20181103', (51.74, 5.2039))",Maas,hout_kwasten,0.0
19502,49,2018-11-03,"('20181103', (51.74, 5.2039))",Maas,hout_overig_hout_keinderdan_50cm,1.0
19503,49,2018-11-03,"('20181103', (51.74, 5.2039))",Maas,hout_overig_hout_groterdan_50cm,0.0
19504,49,2018-11-03,"('20181103', (51.74, 5.2039))",Maas,metaal_aluminiumfolie,0.0
19505,49,2018-11-03,"('20181103', (51.74, 5.2039))",Maas,metaal_capsules,0.0
19506,49,2018-11-03,"('20181103', (51.74, 5.2039))",Maas,metaal_drankblikjes,2.0
19507,49,2018-11-03,"('20181103', (51.74, 5.2039))",Maas,metaal_elektriciteitsdraad,0.0
19508,49,2018-11-03,"('20181103', (51.74, 5.2039))",Maas,metaal_oud_ijzer,0.0
19509,49,2018-11-03,"('20181103', (51.74, 5.2039))",Maas,metaal_kroonkurken,0.0
19510,49,2018-11-03,"('20181103', (51.74, 5.2039))",Maas,metaal_oliedrum,0.0
19511,49,2018-11-03,"('20181103', (51.74, 5.2039))",Maas,metaal_omheinigsdraad_prikkeldraad,0.0
19512,49,2018-11-03,"('20181103', (51.74, 5.2039))",Maas,metaal_spuitbussen,0.0
19513,49,2018-11-03,"('20181103', (51.74, 5.2039))",Maas,metaal_verfblik,0.0
19514,49,2018-11-03,"('20181103', (51.74, 5.2039))",Maas,metaal_vislood,0.0
19515,49,2018-11-03,"('20181103', (51.74, 5.2039))",Maas,metaal_voedselblikken,0.0
19516,49,2018-11-03,"('20181103', (51.74, 5.2039))",Maas,metaal_wegwerpbarbecues,0.0
19517,49,2018-11-03,"('20181103', (51.74, 5.2039))",Maas,metaal_overig_metaal_kleinerdan_50cm,0.0
19518,49,2018-11-03,"('20181103', (51.74, 5.2039))",Maas,metaal_overig_metaal_groterdan_50cm,0.0
19519,49,2018-11-03,"('20181103', (51.74, 5.2039))",Maas,glas_flessen_pottten,1.0
19520,49,2018-11-03,"('20181103', (51.74, 5.2039))",Maas,glas_lampen_tl_lampen,0.0
19521,49,2018-11-03,"('20181103', (51.74, 5.2039))",Maas,glas_overig_glas,0.0
19522,49,2018-11-03,"('20181103', (51.74, 5.2039))",Maas,sanitair_cosmetica,0.0
19523,49,2018-11-03,"('20181103', (51.74, 5.2039))",Maas,sanitair_plastic_wattenstaafjes,0.0
19524,49,2018-11-03,"('20181103', (51.74, 5.2039))",Maas,sanitair_kartonnen_wattenstaafjes,0.0
19525,49,2018-11-03,"('20181103', (51.74, 5.2039))",Maas,sanitair_vochtige_doekjes,0.0
19526,49,2018-11-03,"('20181103', (51.74, 5.2039))",Maas,sanitair_condooms,0.0
19527,49,2018-11-03,"('20181103', (51.74, 5.2039))",Maas,sanitair_maandverband_en_verpakkingen_ervan,0.0
19528,49,2018-11-03,"('20181103', (51.74, 5.2039))",Maas,sanitair_plastic_kam_borstel,0.0
19529,49,2018-11-03,"('20181103', (51.74, 5.2039))",Maas,sanitair_tampons_en_tamponapplicators,0.0
19530,49,2018-11-03,"('20181103', (51.74, 5.2039))",Maas,sanitair_tissues_wc_papier,0.0
19531,49,2018-11-03,"('20181103', (51.74, 5.2039))",Maas,sanitair_toiletverfrissers,0.0
19532,49,2018-11-03,"('20181103', (51.74, 5.2039))",Maas,sanitair_overig_sanitair,0.0
19533,49,2018-11-03,"('20181103', (51.74, 5.2039))",Maas,medisch_verpakkingen,0.0
19534,49,2018-11-03,"('20181103', (51.74, 5.2039))",Maas,medisch_spuiten,0.0
19535,49,2018-11-03,"('20181103', (51.74, 5.2039))",Maas,medisch_overig_medisch,0.0
19536,49,2018-11-08,"('20181108', (51.74, 5.2039))",Maas,plastic_6_packringen,0.0
19537,49,2018-11-08,"('20181108', (51.74, 5.2039))",Maas,plastic_tassen,0.0
19538,49,2018-11-08,"('20181108', (51.74, 5.2039))",Maas,plastic_kleine_plastic_tasjes,3.0
19539,49,2018-11-08,"('20181108', (51.74, 5.2039))",Maas,plastic_drankflessen_groterdan_halveliter,1.0
19540,49,2018-11-08,"('20181108', (51.74, 5.2039))",Maas,plastic_drankflessen_kleinerdan_halveliter,0.0
19541,49,2018-11-08,"('20181108', (51.74, 5.2039))",Maas,plastic_wikkels_van_drankflessen,0.0
19542,49,2018-11-08,"('20181108', (51.74, 5.2039))",Maas,plastic_verpakking_van_schoonmaakmiddelen,0.0
19543,49,2018-11-08,"('20181108', (51.74, 5.2039))",Maas,plastic_voedselverpakkingen_frietbakjes_etc,0.0
19544,49,2018-11-08,"('20181108', (51.74, 5.2039))",Maas,plastic_cosmeticaverpakkingen,1.0
19545,49,2018-11-08,"('20181108', (51.74, 5.2039))",Maas,plastic_motorolieverpakking_groterdan50cm,0.0
19546,49,2018-11-08,"('20181108', (51.74, 5.2039))",Maas,plastic_jerrycans,0.0
19547,49,2018-11-08,"('20181108', (51.74, 5.2039))",Maas,plastic_kratten,0.0
19548,49,2018-11-08,"('20181108', (51.74, 5.2039))",Maas,plastic_auto_onderdelen,0.0
19549,49,2018-11-08,"('20181108', (51.74, 5.2039))",Maas,plastic_doppen_en_deksels,2.0
19550,49,2018-11-08,"('20181108', (51.74, 5.2039))",Maas,plastic_aanstekers,0.0
19551,49,2018-11-08,"('20181108', (51.74, 5.2039))",Maas,plastic_speelgoed,0.0
19552,49,2018-11-08,"('20181108', (51.74, 5.2039))",Maas,plastic_plastic_bekers_of_delen_daarvan,3.0
19553,49,2018-11-08,"('20181108', (51.74, 5.2039))",Maas,plastic_netzakken,1.0
19554,49,2018-11-08,"('20181108', (51.74, 5.2039))",Maas,plastic_handschoenen_huishoudelijk,0.0
19555,49,2018-11-08,"('20181108', (51.74, 5.2039))",Maas,plastic_handschoenen_professioneel,0.0
19556,49,2018-11-08,"('20181108', (51.74, 5.2039))",Maas,plastic_touw_diameter_groterdan_1cm,0.0
19557,49,2018-11-08,"('20181108', (51.74, 5.2039))",Maas,plastic_touw_diameter_kleinerdan_1cm,0.0
19558,49,2018-11-08,"('20181108', (51.74, 5.2039))",Maas,plastic_sportvisspullen,1.0
19559,49,2018-11-08,"('20181108', (51.74, 5.2039))",Maas,plastic_breekstaafjes,0.0
19560,49,2018-11-08,"('20181108', (51.74, 5.2039))",Maas,plastic_emmers,0.0
19561,49,2018-11-08,"('20181108', (51.74, 5.2039))",Maas,plastic_industrieel_verpakkingsmateriaal,1.0
19562,49,2018-11-08,"('20181108', (51.74, 5.2039))",Maas,plastic_helmen,0.0
19563,49,2018-11-08,"('20181108', (51.74, 5.2039))",Maas,plastic_geweerpatronen,0.0
19564,49,2018-11-08,"('20181108', (51.74, 5.2039))",Maas,plastic_schoenen,0.0
19565,49,2018-11-08,"('20181108', (51.74, 5.2039))",Maas,plastic_plastic_stukjes_0_2_5cm_hard_plastic,0.0
19566,49,2018-11-08,"('20181108', (51.74, 5.2039))",Maas,plastic_plastic_stukjes_2_5_50cm_hard_plastic,0.0
19567,49,2018-11-08,"('20181108', (51.74, 5.2039))",Maas,plastic_plastic_stukjes_0_2_5cm_zacht_plastic,2.0
19568,49,2018-11-08,"('20181108', (51.74, 5.2039))",Maas,plastic_plastic_stukjes_2_5_50cm_zacht_plastic,9.0
19569,49,2018-11-08,"('20181108', (51.74, 5.2039))",Maas,plastic_overig_plastic,12.0
19570,49,2018-11-08,"('20181108', (51.74, 5.2039))",Maas,plastic_piepschuim_0_2_5cm,2.0
19571,49,2018-11-08,"('20181108', (51.74, 5.2039))",Maas,plastic_piepschuim_2_5_50cm,0.0
19572,49,2018-11-08,"('20181108', (51.74, 5.2039))",Maas,plastic_piepschuim_voedselverpakkingen,0.0
19573,49,2018-11-08,"('20181108', (51.74, 5.2039))",Maas,plastic_plastic_folies_groterdan_50cm,2.0
19574,49,2018-11-08,"('20181108', (51.74, 5.2039))",Maas,plastic_hard_plastic_groterdan_50cm,0.0
19575,49,2018-11-08,"('20181108', (51.74, 5.2039))",Maas,plastic_rietjes,3.0
19576,49,2018-11-08,"('20181108', (51.74, 5.2039))",Maas,plastic_snoep_snack_chipsverpakking,2.0
19577,49,2018-11-08,"('20181108', (51.74, 5.2039))",Maas,plastic_piepschuim_groterdan_50cm,0.0
19578,49,2018-11-08,"('20181108', (51.74, 5.2039))",Maas,plastic_piepschuim_bekers,0.0
19579,49,2018-11-08,"('20181108', (51.74, 5.2039))",Maas,plastic_bestek,3.0
19580,49,2018-11-08,"('20181108', (51.74, 5.2039))",Maas,plastic_biofilm_waterfiltertjes,0.0
19581,49,2018-11-08,"('20181108', (51.74, 5.2039))",Maas,plastic_kitspuiten,0.0
19582,49,2018-11-08,"('20181108', (51.74, 5.2039))",Maas,plastic_kunststof_band_tiewraps,0.0
19583,49,2018-11-08,"('20181108', (51.74, 5.2039))",Maas,plastic_lolliestokjes,0.0
19584,49,2018-11-08,"('20181108', (51.74, 5.2039))",Maas,plastic_motorolieverpakking_kleinerdan50cm,0.0
19585,49,2018-11-08,"('20181108', (51.74, 5.2039))",Maas,plastic_vuilniszakken,0.0
19586,49,2018-11-08,"('20181108', (51.74, 5.2039))",Maas,plastic_schrijfwaren,0.0
19587,49,2018-11-08,"('20181108', (51.74, 5.2039))",Maas,plastic_visdraad,0.0
19588,49,2018-11-08,"('20181108', (51.74, 5.2039))",Maas,plastic_vuurwerk,0.0
19589,49,2018-11-08,"('20181108', (51.74, 5.2039))",Maas,plastic_borden_new,
19590,49,2018-11-08,"('20181108', (51.74, 5.2039))",Maas,plastic_roerstaafjes_new,
19591,49,2018-11-08,"('20181108', (51.74, 5.2039))",Maas,plastic_bloempotten_new,
