,Gebiedscode,Rivier,Coordinaten,Lat,Lon,meting,date,doy,dop,plastic_6_packringen,plastic_tassen,plastic_kleine_plastic_tasjes,plastic_drankflessen_groterdan_halveliter,plastic_drankflessen_kleinerdan_halveliter,plastic_wikkels_van_drankflessen,plastic_verpakking_van_schoonmaakmiddelen,plastic_voedselverpakkingen_frietbakjes_etc,plastic_cosmeticaverpakkingen,plastic_motorolieverpakking_groterdan50cm,plastic_jerrycans,plastic_kratten,plastic_auto_onderdelen,plastic_doppen_en_deksels,plastic_aanstekers,plastic_speelgoed,plastic_plastic_bekers_of_delen_daarvan,plastic_netzakken,plastic_handschoenen_huishoudelijk,plastic_handschoenen_professioneel,plastic_touw_diameter_groterdan_1cm,plastic_touw_diameter_kleinerdan_1cm,plastic_sportvisspullen,plastic_breekstaafjes,plastic_emmers,plastic_industrieel_verpakkingsmateriaal,plastic_helmen,plastic_geweerpatronen,plastic_schoenen,plastic_plastic_stukjes_0_2_5cm_hard_plastic,plastic_plastic_stukjes_2_5_50cm_hard_plastic,plastic_plastic_stukjes_0_2_5cm_zacht_plastic,plastic_plastic_stukjes_2_5_50cm_zacht_plastic,plastic_overig_plastic,plastic_piepschuim_0_2_5cm,plastic_piepschuim_2_5_50cm,plastic_piepschuim_voedselverpakkingen,plastic_plastic_folies_groterdan_50cm,plastic_hard_plastic_groterdan_50cm,plastic_rietjes,plastic_snoep_snack_chipsverpakking,plastic_piepschuim_groterdan_50cm,plastic_piepschuim_bekers,plastic_bestek,plastic_biofilm_waterfiltertjes,plastic_kitspuiten,plastic_kunststof_band_tiewraps,plastic_lolliestokjes,plastic_motorolieverpakking_kleinerdan50cm,plastic_vuilniszakken,plastic_schrijfwaren,plastic_visdraad,plastic_vuurwerk,plastic_borden_new,plastic_roerstaafjes_new,plastic_bloempotten_new,plastic_plakband_new,rubber_ballonnen,rubber_banden,rubber_overig_rubber,textiel_kleding,textiel_vloerbedekking,textiel_schoeisel,textiel_overig_textiel,papier_tassen,papier_karton,papier_sigarettenverpakking,papier_sigarettenfilters,papier_kartonnen_bekers,papier_kranten,papier_papier_overig,papier_drankkarton,papier_ondefinieerbaar,hout_kurk,hout_pellets,hout_ijsstokjes,hout_kwasten,hout_overig_hout_keinderdan_50cm,hout_overig_hout_groterdan_50cm,metaal_aluminiumfolie,metaal_capsules,metaal_drankblikjes,metaal_elektriciteitsdraad,metaal_oud_ijzer,metaal_kroonkurken,metaal_oliedrum,metaal_omheinigsdraad_prikkeldraad,metaal_spuitbussen,metaal_verfblik,metaal_vislood,metaal_voedselblikken,metaal_wegwerpbarbecues,metaal_overig_metaal_kleinerdan_50cm,metaal_overig_metaal_groterdan_50cm,glas_flessen_pottten,glas_lampen_tl_lampen,glas_overig_glas,sanitair_cosmetica,sanitair_plastic_wattenstaafjes,sanitair_kartonnen_wattenstaafjes,sanitair_vochtige_doekjes,sanitair_condooms,sanitair_maandverband_en_verpakkingen_ervan,sanitair_plastic_kam_borstel,sanitair_tampons_en_tamponapplicators,sanitair_tissues_wc_papier,sanitair_toiletverfrissers,sanitair_overig_sanitair,medisch_verpakkingen,medisch_spuiten,medisch_overig_medisch,,Totaal,Items/km,granulaat_korrels
229,M(012a)L-LIBE,Maas,#REF!,50.9105,5.7217,2,20181103,307,671,0,0,3,4,6,0,2,11,1,0,0,0,0,33,3,3,7,1,0,0,0,4,0,0,0,15,0,0,3,35,43,84,149,1,3,6,1,25,2,6,7,1,0,0,0,3,2,12,1,0,1,0,0,,,,,0,0,0,3,0,0,10,0,0,0,0,0,0,0,0,4,1,0,0,1,0,0,2,0,5,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,27,0,0,2,2,0,0,0,1,0,1,0,0,,539,5390,0
230,M(011a)R-LINL,Maas,#REF!,50.9075,5.7197,2,20181105,309,673,1,0,1,5,8,7,0,6,0,0,0,0,1,8,0,0,2,0,0,1,0,0,0,0,2,0,0,0,0,2,4,11,16,2,2,2,0,4,2,0,3,0,1,0,0,0,2,3,0,2,1,0,0,,,,,0,0,1,1,0,0,2,0,0,0,0,2,0,2,0,4,0,0,0,1,0,0,0,0,3,0,0,1,0,0,4,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,4,0,0,3,0,1,,132,1320,0
231,M(010a)L-LIBE,Maas,#REF!,50.9097,5.7143,2,20181016,289,653,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,12,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,,34,340,0
232,M(006b)R-REFE,Maas,#REF!,50.8724,5.689,2,20181027,300,664,0,0,0,0,2,4,0,3,0,0,0,0,0,3,0,0,17,0,0,0,2,1,0,0,0,0,0,0,0,1,1,4,0,0,1,1,0,10,4,1,12,1,0,1,0,0,0,0,0,0,0,0,0,,,,,4,0,0,0,0,0,1,0,1,0,4,0,0,1,1,0,0,0,0,1,7,4,1,0,7,0,11,0,0,0,0,0,0,0,0,2,0,3,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,,120,1200,0
235,W(093a)R-ZHNL,Waal,#REF!,51.7463,4.7141,3,20190302,61,790,0,0,0,0,0,1,0,0,,0,0,0,0,1,0,2,0,0,0,0,6,0,1,0,0,0,0,0,,4,8,58,16,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1,0,0,0,8,0,0,0,0,0,0,0,1,1,0,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2,5,2,5,0,0,0,0,0,0,0,2,5,22,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,,166,1660,0
236,W(092a)L-NBNL,Waal,#REF!,51.7433,4.7243,3,20190303,62,791,0,0,0,0,6,0,0,6,,0,0,0,0,9,0,0,4,0,0,0,6,0,1,0,1,0,0,0,,13,10,141,201,1,2,0,0,5,0,1,35,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,1,0,2,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,1,8,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,7,0,0,0,1,0,0,0,0,1,0,0,0,,477,4770,0
237,W(087a)L-NBNL,Waal,#REF!,51.8014,4.8634,3,20190307,66,795,0,0,0,0,0,3,0,2,,0,0,0,0,16,2,3,1,0,0,1,2,9,0,0,0,5,0,0,,0,25,0,155,0,0,17,0,0,0,0,44,0,0,0,0,0,3,0,0,0,0,7,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,15,0,0,1,4,0,2,0,0,0,0,1,0,,326,3260,16
238,W(086a)L-NBNL,Waal,#REF!,51.8172,4.8936,3,20190225,56,785,0,0,0,1,4,0,0,3,,0,0,0,0,23,2,0,2,0,0,0,0,110,1,0,0,0,0,0,,33,24,240,192,1,8,31,0,0,1,7,28,0,0,0,0,0,2,4,0,0,0,98,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,7,0,0,1,3,21,0,0,0,0,0,0,7,0,9,0,7,7,0,0,0,0,0,0,0,0,0,56,0,0,1,16,0,1,0,0,0,0,0,0,1,0,0,0,,954,9540,5
239,W(085a)L-NBNL,Waal,#REF!,51.8208,4.9052,3,20190224,55,784,0,0,2,1,4,0,3,4,,0,0,0,0,9,0,1,1,1,0,2,2,23,0,0,0,2,0,0,,21,27,24,38,1,1,3,0,1,0,0,17,0,0,0,0,0,5,10,0,1,1,0,0,0,0,1,2,0,0,0,2,1,0,11,0,0,0,0,0,0,1,1,0,0,0,0,0,17,0,1,0,6,1,1,2,0,0,0,1,0,0,0,4,2,7,2,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,,272,2720,0
240,W(083a)R-ZHNL,Waal,#REF!,51.8254,4.9902,3,20190217,48,777,0,1,0,2,1,0,0,0,,0,0,0,0,2,0,0,7,1,1,1,1,6,0,0,0,0,0,1,,3,7,302,39,1,0,0,0,2,0,1,5,0,0,0,0,0,0,1,0,1,0,12,1,0,0,0,1,0,0,2,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,419,4190,0
241,W(078a)R-ZHNL,Waal,#REF!,51.8227,5.0159,3,20190225,56,785,0,2,3,0,0,3,0,1,,0,0,0,0,5,0,1,3,0,0,0,7,0,0,0,0,0,0,0,,2,1,4,12,6,1,0,0,0,0,1,8,0,0,0,0,0,2,4,0,2,0,37,0,0,0,0,1,0,0,0,2,0,0,0,0,0,3,19,0,0,0,1,0,0,0,0,0,0,0,4,0,5,0,0,2,0,0,0,1,0,0,0,0,0,13,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,,158,1580,0
242,W(077a)R-GENL,Waal,#REF!,51.8193,5.0376,3,20190225,56,785,0,0,0,0,0,0,0,0,,0,0,0,0,6,0,0,0,1,0,0,7,14,0,0,0,0,0,0,,7,6,10,15,0,0,1,0,0,0,1,12,0,0,0,0,0,1,3,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,,101,1010,0
243,W(075a)R-GENL,Waal,#REF!,51.8268,5.0691,3,20190223,54,783,0,0,1,1,2,0,0,6,,0,0,0,0,14,0,4,2,3,0,0,0,12,0,1,1,0,0,0,,29,4,33,2,3,2,0,1,0,0,8,8,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6,1,0,2,2,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,18,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,176,1760,3
244,W(074a)R-GENL,Waal,#REF!,51.829,5.0805,3,20190224,55,784,0,0,0,1,1,5,1,22,,0,0,0,0,20,3,2,6,0,0,0,1,5,0,0,0,3,0,0,,13,24,14,11,5,3,14,0,0,3,0,13,2,0,0,0,0,2,0,0,0,1,12,0,1,0,4,1,1,0,2,1,0,0,1,0,0,0,4,0,0,0,1,2,0,0,0,0,2,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,11,1,1,0,15,0,0,0,0,0,3,0,0,1,1,0,0,,244,2440,3
245,W(066a)R-GENL,Waal,#REF!,51.8145,5.1924,3,20190301,60,789,0,0,0,0,1,10,2,13,,0,0,0,0,35,0,6,5,1,0,0,2,48,1,0,0,10,0,6,,57,41,76,97,5,9,9,0,0,1,4,38,0,0,0,0,0,0,3,0,0,4,0,0,0,0,2,0,1,0,3,0,0,1,0,0,0,9,13,0,0,0,1,1,1,0,0,0,9,2,2,8,5,1,2,2,0,0,1,0,0,0,0,19,1,6,2,29,1,18,0,1,0,3,0,0,0,1,2,0,0,0,,631,6310,9
246,W(064a)R-GENL,Waal,#REF!,51.8119,5.2089,3,20190228,59,788,0,0,0,0,0,0,0,0,,0,0,0,0,5,0,0,9,0,0,0,0,7,0,0,0,3,0,0,,10,5,26,28,5,1,2,0,0,0,1,22,0,0,0,0,0,0,5,0,0,0,10,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,2,0,6,0,11,0,0,0,0,0,0,0,0,0,0,,176,1760,167
247,W(063a)L-GENL,Waal,#REF!,51.8079,5.2146,3,20190228,59,788,0,0,1,0,0,0,0,0,,0,0,0,1,3,0,0,0,2,0,0,2,0,1,0,0,1,0,0,,2,0,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,2,0,8,0,0,0,0,0,0,0,0,,52,520,0
248,W(060a)L-GENL,Waal,#REF!,51.8152,5.2488,3,20190228,59,788,0,0,1,0,0,0,0,0,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,25,250,0
249,W(059a)L-GENL,Waal,#REF!,51.8181,5.2796,3,20190225,56,785,0,0,3,1,2,0,0,3,,0,0,0,0,1,0,1,3,0,0,0,0,3,0,0,1,0,0,0,,6,1,10,4,2,1,0,0,1,0,1,2,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,57,570,2
250,W(056a)R-GENL,Waal,#REF!,51.8228,5.3209,3,20190310,69,798,0,0,0,0,0,0,0,4,,0,1,0,0,4,1,0,0,0,0,0,0,3,0,0,0,0,0,0,,17,20,5,16,8,0,0,0,0,0,1,3,0,0,0,0,0,2,0,0,1,0,4,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,1,0,0,1,0,0,0,0,0,0,0,5,0,6,0,30,1,9,0,1,0,0,0,0,0,0,1,0,0,0,,152,1520,5
251,W(052a)R-GENL,Waal,#REF!,51.8079,5.3613,3,20190309,68,797,0,1,0,1,1,0,0,1,,0,0,0,0,0,1,1,0,0,0,0,17,20,0,0,1,3,0,0,,6,6,17,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,5,0,1,0,0,0,0,0,0,0,0,2,1,0,0,,98,980,0
252,W(050a)L-GENL,Waal,#REF!,51.8313,5.3947,3,20190224,55,784,0,0,0,0,0,0,0,0,,0,0,0,0,3,0,1,1,0,0,0,0,2,0,0,0,0,0,0,,2,3,0,0,0,0,2,0,0,1,0,3,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,,33,330,4
253,W(049a)R-GENL,Waal,#REF!,51.838,5.3963,3,20190225,56,785,0,2,1,0,1,1,0,8,,0,0,0,0,2,0,0,1,2,0,0,0,10,0,0,0,7,0,0,,1,2,18,66,17,4,1,0,3,0,0,21,0,0,0,0,0,0,1,0,3,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,20,0,0,1,0,0,8,0,0,0,0,1,1,0,0,0,0,,211,2110,0
254,W(048a)L-GENL,Waal,#REF!,51.8475,5.4159,3,20190224,55,784,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,,0,0,3,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,36,360,0
255,W(047a)R-GENL,Waal,#REF!,51.8528,5.4114,3,20190312,71,800,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,24,240,0
256,W(044a)L-GENL,Waal,#REF!,51.8827,5.4476,3,20190217,48,777,0,0,0,0,1,1,0,2,,0,0,0,0,1,0,0,1,0,0,0,0,4,0,0,0,0,0,0,,2,0,1,3,0,0,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,2,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,34,340,0
257,W(043a)R-GENL,Waal,#REF!,51.8894,5.4544,3,20190424,114,843,0,0,3,0,0,0,0,1,,0,1,0,0,8,1,0,3,0,0,0,3,17,0,0,0,0,0,0,,13,22,41,44,2,5,5,1,0,0,6,11,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,2,0,0,0,0,0,1,1,38,0,0,1,0,4,0,0,0,0,1,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,8,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,,260,2600,0
258,W(042a)L-GENL,Waal,#REF!,51.8872,5.4663,3,20190225,56,785,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,,2,2,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,32,320,0
259,W(039a)L-GENL,Waal,#REF!,51.8876,5.4978,3,0,,,0,0,0,0,0,1,0,43,,0,0,0,0,0,1,0,3,0,0,0,0,51,0,0,0,0,0,0,,28,9,56,7,0,0,33,0,1,0,1,8,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,5,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,2,0,0,0,0,0,0,0,2,0,34,1,0,0,5,0,29,0,0,0,0,0,0,0,0,0,0,,336,3360,0
260,W(038b)R-GENL,Waal,#REF!,51.8923,5.5114,3,20190225,56,785,0,0,0,3,5,1,1,1,,0,0,0,1,5,0,2,3,0,0,0,2,2,0,0,0,0,0,0,,1,7,5,21,0,0,10,0,1,1,1,6,0,0,0,0,0,2,0,3,0,0,0,0,0,0,0,0,0,1,0,1,0,3,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,12,2,0,0,0,0,0,0,0,0,0,0,0,78,0,1,0,3,0,0,0,0,0,0,0,1,9,0,0,0,,197,1970,0
261,W(038a)L-GENL,Waal,#REF!,51.8897,5.5208,3,20190306,65,794,0,0,0,0,0,0,1,1,,0,0,0,0,0,0,0,0,0,0,0,2,1,2,0,0,0,0,0,,2,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,1,0,0,2,0,2,0,0,0,0,0,3,0,0,6,0,0,3,0,2,0,0,0,0,0,14,0,322,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,,376,3760,0
262,W(036a)L-GENL,Waal,#REF!,51.8976,5.5901,3,20190225,56,785,0,1,7,4,5,4,1,9,,0,1,1,1,6,0,0,7,0,0,0,7,30,0,0,0,0,0,1,,6,17,12,18,7,13,9,0,1,0,1,4,2,0,0,0,0,0,0,0,1,0,42,0,1,0,1,3,0,1,2,9,0,3,0,0,1,0,6,0,0,0,3,1,0,0,0,0,2,0,5,0,27,0,0,3,0,5,0,1,0,1,0,1,1,7,0,0,1,5,0,2,0,1,0,0,0,0,0,0,0,0,,311,3110,0
263,W(035a)R-GENL,Waal,#REF!,51.9014,5.5961,3,20190301,60,789,0,1,0,0,1,1,0,3,,0,1,0,0,6,1,10,0,0,0,0,0,18,1,0,0,1,0,0,,4,1,19,44,2,0,9,1,1,0,2,30,0,0,0,0,0,3,0,0,0,0,0,0,1,0,1,0,0,0,4,3,0,0,11,0,0,0,3,0,0,0,2,0,0,0,0,0,0,0,3,0,5,0,17,0,0,0,0,0,0,0,0,0,0,13,0,16,0,2,0,0,1,0,0,0,0,0,1,0,0,0,,243,2430,0
265,W(033a)R-GENL,Waal,#REF!,51.9014,5.62,3,20190302,61,790,0,0,0,1,8,2,4,22,,0,0,0,0,32,0,2,14,3,0,0,5,26,0,0,0,0,0,0,,23,28,126,175,0,9,5,1,1,2,6,53,0,0,0,0,0,2,9,1,1,0,0,1,0,0,7,3,4,0,1,0,0,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,9,2,0,0,2,6,1,1,0,0,0,0,0,0,0,0,0,0,0,39,0,8,0,5,0,0,0,5,0,0,1,0,0,0,,661,6610,0
266,W(030a)R-GENL,Waal,#REF!,51.8975,5.6825,3,20190302,61,790,0,0,1,0,4,0,0,3,,0,0,0,0,7,1,1,1,0,0,0,3,12,1,0,0,0,0,0,,6,8,19,10,3,1,1,0,2,0,0,12,0,0,1,0,0,0,6,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,1,3,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,13,0,0,1,1,0,1,0,0,0,2,0,0,0,0,0,0,,133,1330,12
267,W(028a)L-GENL,Waal,#REF!,51.8862,5.7217,3,20190215,46,775,0,1,0,1,0,1,2,6,,0,0,0,0,9,0,0,2,2,0,1,3,0,0,0,0,1,0,0,,10,18,6,44,2,8,4,0,0,0,1,16,0,0,0,0,0,0,11,0,0,1,0,2,0,0,0,0,1,0,0,0,0,0,3,0,0,0,9,0,0,0,0,0,0,0,0,0,4,4,2,0,2,0,1,0,0,0,0,0,0,2,0,2,0,9,0,0,0,7,0,0,0,1,0,4,0,0,1,0,0,0,,204,2040,5
268,W(027a)R-GENL,Waal,#REF!,51.8895,5.7242,3,20190222,53,782,0,0,9,0,0,4,0,2,,0,0,0,0,13,3,0,3,0,0,0,0,5,0,0,0,0,0,0,,5,7,0,0,27,0,0,0,0,0,1,23,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,3,0,2,0,0,0,0,0,1,0,14,0,0,0,2,0,2,0,1,0,3,0,0,0,0,1,0,,140,1400,12
269,W(026a)L-GENL,Waal,#REF!,51.8834,5.7356,3,20190223,54,783,0,2,1,1,3,0,0,2,,0,0,0,0,6,0,0,2,0,0,0,1,3,0,0,0,7,0,0,,12,8,4,5,6,1000,40,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,3,0,0,1,0,0,1,8,0,0,0,0,0,0,0,0,0,1,0,2,0,4,1,0,4,0,0,1,0,0,0,0,0,0,5,0,1,1,6,0,4,0,0,1,2,0,0,1,1,0,0,,1157,11570,5
270,W(025a)R-GENL,Waal,#REF!,51.8872,5.7376,3,20190226,57,786,0,3,0,2,1,0,1,1,,0,0,0,1,6,1,0,3,0,0,1,3,4,1,0,0,2,0,0,,3,6,20,22,2,2,3,1,3,1,7,18,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,2,2,0,0,0,3,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,4,0,25,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,166,1660,25
272,W(023a)L-GENL,Waal,#REF!,51.8756,5.7855,3,20190224,55,784,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,,0,1,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,23,230,1
273,W(022a)R-GENL,Waal,#REF!,51.8778,5.7978,3,20190227,58,787,1,0,0,4,8,2,2,10,,0,1,0,0,38,4,6,10,0,0,0,2,12,0,0,3,7,0,3,,28,29,93,29,1,17,11,1,0,0,0,33,0,0,0,0,0,2,2,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,5,33,0,0,3,2,11,2,0,0,0,1,5,2,0,7,0,0,1,0,2,0,0,0,1,0,1,0,3,1,0,3,46,0,0,3,12,0,0,3,0,0,0,0,0,,511,5110,84
274,W(021a)R-GENL,Waal,#REF!,51.8714,5.8192,3,20190315,74,803,0,0,1,0,0,0,0,0,,0,0,0,0,4,1,0,1,0,0,0,0,9,0,0,0,0,0,0,,1,1,30,18,7,70,7,0,3,0,2,17,0,0,1,0,0,1,2,0,0,1,0,0,0,0,0,1,2,0,0,0,0,0,0,0,1,0,18,0,0,4,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,,212,2120,0
275,W(019a)R-GENL,Waal,#REF!,51.8555,5.8514,3,20190317,76,805,0,0,2,1,3,2,1,1,,0,0,0,0,11,1,0,1,0,0,0,0,13,0,0,0,1,0,0,,10,5,7,5,0,10,4,0,0,1,1,3,0,0,0,0,0,4,2,1,1,2,0,1,0,0,0,0,2,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,15,2,3,0,4,1,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,6,0,2,0,2,0,2,0,0,1,0,0,0,,145,1450,0
276,W(017a)L-GENL,Waal,#REF!,51.8604,5.8856,3,20190310,69,798,0,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,50,0,0,0,0,0,0,0,0,0,0,,76,760,0
277,W(015a)R-GENL,Waal,#REF!,51.8703,5.8897,3,20190301,60,789,0,0,2,0,1,0,0,0,,0,0,0,0,6,0,0,0,1,0,0,3,5,0,0,0,0,0,0,,9,35,7,13,7,1,0,0,0,0,0,3,0,0,0,0,0,1,0,0,2,0,0,0,0,1,0,1,0,0,0,5,1,0,80,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,2,0,1,2,0,2,0,0,0,0,0,0,0,5,1,1,0,2,0,0,0,0,0,2,0,0,1,0,0,0,0,0,,206,2060,0
