,Unnamed: 0,date,code,pcs_m,quantity,location,loc_date
9021,9021,2020-07-14,G91,0.04,1,tiger-duck-beach,"('tiger-duck-beach', '2020-07-14')"
9022,9022,2020-07-14,G178,0.07,2,tiger-duck-beach,"('tiger-duck-beach', '2020-07-14')"
9023,9023,2020-07-14,G50,0.07,2,tiger-duck-beach,"('tiger-duck-beach', '2020-07-14')"
9024,9024,2020-07-14,G93,0.14,4,tiger-duck-beach,"('tiger-duck-beach', '2020-07-14')"
9025,9025,2020-07-14,G200,0.04,1,tiger-duck-beach,"('tiger-duck-beach', '2020-07-14')"
9026,9026,2020-07-14,G70,0.04,1,tiger-duck-beach,"('tiger-duck-beach', '2020-07-14')"
9027,9027,2020-07-14,G95,0.36,10,tiger-duck-beach,"('tiger-duck-beach', '2020-07-14')"
9028,9028,2020-07-14,G106,0.86,24,tiger-duck-beach,"('tiger-duck-beach', '2020-07-14')"
9029,9029,2020-07-14,G23,0.04,1,tiger-duck-beach,"('tiger-duck-beach', '2020-07-14')"
9030,9030,2020-07-14,G79,0.57,16,tiger-duck-beach,"('tiger-duck-beach', '2020-07-14')"
9031,9031,2020-07-14,G125,0.07,2,tiger-duck-beach,"('tiger-duck-beach', '2020-07-14')"
9032,9032,2020-07-14,G27,0.86,24,tiger-duck-beach,"('tiger-duck-beach', '2020-07-14')"
9033,9033,2020-07-14,G89,0.29,8,tiger-duck-beach,"('tiger-duck-beach', '2020-07-14')"
9034,9034,2020-07-14,G137,0.11,3,tiger-duck-beach,"('tiger-duck-beach', '2020-07-14')"
9035,9035,2020-07-14,G32,0.04,1,tiger-duck-beach,"('tiger-duck-beach', '2020-07-14')"
9036,9036,2020-07-14,G909,0.61,17,tiger-duck-beach,"('tiger-duck-beach', '2020-07-14')"
9037,9037,2018-10-16,G23,1.17,21,tiger-duck-beach,"('tiger-duck-beach', '2018-10-16')"
9038,9038,2018-10-16,G91,0.67,12,tiger-duck-beach,"('tiger-duck-beach', '2018-10-16')"
9039,9039,2018-10-16,G28,0.06,1,tiger-duck-beach,"('tiger-duck-beach', '2018-10-16')"
9040,9040,2018-10-16,G96,0.56,10,tiger-duck-beach,"('tiger-duck-beach', '2018-10-16')"
9041,9041,2018-10-16,G32,2.22,40,tiger-duck-beach,"('tiger-duck-beach', '2018-10-16')"
9042,9042,2018-10-16,G125,0.17,3,tiger-duck-beach,"('tiger-duck-beach', '2018-10-16')"
9043,9043,2018-10-16,G50,0.17,3,tiger-duck-beach,"('tiger-duck-beach', '2018-10-16')"
9044,9044,2018-10-16,G161,0.17,3,tiger-duck-beach,"('tiger-duck-beach', '2018-10-16')"
9045,9045,2018-10-16,G79,29.06,523,tiger-duck-beach,"('tiger-duck-beach', '2018-10-16')"
9046,9046,2018-10-16,G21,2.11,38,tiger-duck-beach,"('tiger-duck-beach', '2018-10-16')"
9047,9047,2018-10-16,G89,2.0,36,tiger-duck-beach,"('tiger-duck-beach', '2018-10-16')"
9048,9048,2018-10-16,G27,9.83,177,tiger-duck-beach,"('tiger-duck-beach', '2018-10-16')"
9049,9049,2018-10-16,G95,3.56,64,tiger-duck-beach,"('tiger-duck-beach', '2018-10-16')"
9050,9050,2018-10-16,G31,0.44,8,tiger-duck-beach,"('tiger-duck-beach', '2018-10-16')"
9051,9051,2018-10-16,G124,0.06,1,tiger-duck-beach,"('tiger-duck-beach', '2018-10-16')"
9052,9052,2018-10-16,G35,0.06,1,tiger-duck-beach,"('tiger-duck-beach', '2018-10-16')"
9053,9053,2018-10-16,G138,0.06,1,tiger-duck-beach,"('tiger-duck-beach', '2018-10-16')"
9054,9054,2018-10-16,G70,0.22,4,tiger-duck-beach,"('tiger-duck-beach', '2018-10-16')"
9055,9055,2018-10-16,G200,2.83,51,tiger-duck-beach,"('tiger-duck-beach', '2018-10-16')"
9056,9056,2018-10-16,G87,0.89,16,tiger-duck-beach,"('tiger-duck-beach', '2018-10-16')"
9057,9057,2018-10-16,G24,1.06,19,tiger-duck-beach,"('tiger-duck-beach', '2018-10-16')"
9058,9058,2018-10-16,G93,0.5,9,tiger-duck-beach,"('tiger-duck-beach', '2018-10-16')"
9059,9059,2018-10-16,G30,6.67,120,tiger-duck-beach,"('tiger-duck-beach', '2018-10-16')"
9060,9060,2018-10-16,G98,4.83,87,tiger-duck-beach,"('tiger-duck-beach', '2018-10-16')"
9061,9061,2018-10-16,G100,1.56,28,tiger-duck-beach,"('tiger-duck-beach', '2018-10-16')"
9062,9062,2018-10-16,G34,0.22,4,tiger-duck-beach,"('tiger-duck-beach', '2018-10-16')"
9063,9063,2018-10-16,G137,0.72,13,tiger-duck-beach,"('tiger-duck-beach', '2018-10-16')"
9064,9064,2018-10-16,G67,2.56,46,tiger-duck-beach,"('tiger-duck-beach', '2018-10-16')"
9065,9065,2018-10-16,G178,0.5,9,tiger-duck-beach,"('tiger-duck-beach', '2018-10-16')"
9066,9066,2018-10-16,G82,2.17,39,tiger-duck-beach,"('tiger-duck-beach', '2018-10-16')"
9067,9067,2020-11-22,G191,0.01,1,linthdammweg,"('linthdammweg', '2020-11-22')"
9068,9068,2020-11-22,G929,0.01,1,linthdammweg,"('linthdammweg', '2020-11-22')"
9069,9069,2020-11-22,G203,0.08,8,linthdammweg,"('linthdammweg', '2020-11-22')"
9070,9070,2020-11-22,G3,0.01,1,linthdammweg,"('linthdammweg', '2020-11-22')"
9071,9071,2020-11-22,G133,0.01,1,linthdammweg,"('linthdammweg', '2020-11-22')"
9072,9072,2020-11-22,G78,0.03,3,linthdammweg,"('linthdammweg', '2020-11-22')"
9073,9073,2020-11-22,G177,0.02,2,linthdammweg,"('linthdammweg', '2020-11-22')"
9074,9074,2020-11-22,G901,0.01,1,linthdammweg,"('linthdammweg', '2020-11-22')"
9075,9075,2020-11-22,G186,0.11,11,linthdammweg,"('linthdammweg', '2020-11-22')"
9076,9076,2020-11-22,G919,0.05,5,linthdammweg,"('linthdammweg', '2020-11-22')"
9077,9077,2020-11-22,G200,0.21,20,linthdammweg,"('linthdammweg', '2020-11-22')"
9078,9078,2020-11-22,G27,0.01,1,linthdammweg,"('linthdammweg', '2020-11-22')"
9079,9079,2020-11-22,G67,0.01,1,linthdammweg,"('linthdammweg', '2020-11-22')"
9080,9080,2020-11-22,G156,0.01,1,linthdammweg,"('linthdammweg', '2020-11-22')"
9081,9081,2020-11-22,G89,0.02,2,linthdammweg,"('linthdammweg', '2020-11-22')"
9082,9082,2020-11-22,G185,0.01,1,linthdammweg,"('linthdammweg', '2020-11-22')"
9083,9083,2020-11-22,G912,0.01,1,linthdammweg,"('linthdammweg', '2020-11-22')"
9084,9084,2020-11-22,G194,0.04,4,linthdammweg,"('linthdammweg', '2020-11-22')"
9085,9085,2020-11-22,G93,0.01,1,linthdammweg,"('linthdammweg', '2020-11-22')"
9086,9086,2020-11-22,G210,0.05,5,linthdammweg,"('linthdammweg', '2020-11-22')"
9087,9087,2020-11-22,G30,0.01,1,linthdammweg,"('linthdammweg', '2020-11-22')"
9088,9088,2020-11-22,G142,0.02,2,linthdammweg,"('linthdammweg', '2020-11-22')"
9089,9089,2020-11-22,G79,0.01,1,linthdammweg,"('linthdammweg', '2020-11-22')"
9090,9090,2020-11-22,G178,0.01,1,linthdammweg,"('linthdammweg', '2020-11-22')"
9091,9091,2020-11-22,G903,0.01,1,linthdammweg,"('linthdammweg', '2020-11-22')"
9092,9092,2020-11-22,G200,0.36,9,mols-rocks,"('mols-rocks', '2020-11-22')"
9093,9093,2020-11-22,G921,0.08,2,mols-rocks,"('mols-rocks', '2020-11-22')"
9094,9094,2020-11-22,G198,0.04,1,mols-rocks,"('mols-rocks', '2020-11-22')"
9095,9095,2020-11-22,G67,0.24,6,mols-rocks,"('mols-rocks', '2020-11-22')"
9096,9096,2020-11-22,G176,0.04,1,mols-rocks,"('mols-rocks', '2020-11-22')"
9097,9097,2020-11-22,G204,0.08,2,mols-rocks,"('mols-rocks', '2020-11-22')"
9098,9098,2020-11-22,G27,0.06,2,seeflechsen,"('seeflechsen', '2020-11-22')"
9099,9099,2020-11-22,G76,0.03,1,seeflechsen,"('seeflechsen', '2020-11-22')"
9100,9100,2020-11-22,G912,0.03,1,seeflechsen,"('seeflechsen', '2020-11-22')"
9101,9101,2020-11-22,G10,0.03,1,seeflechsen,"('seeflechsen', '2020-11-22')"
9102,9102,2020-11-22,G159,0.03,1,seeflechsen,"('seeflechsen', '2020-11-22')"
9103,9103,2020-11-22,G24,0.06,2,seeflechsen,"('seeflechsen', '2020-11-22')"
9104,9104,2020-11-22,G67,0.2,7,seeflechsen,"('seeflechsen', '2020-11-22')"
9105,9105,2020-11-22,G89,0.06,2,seeflechsen,"('seeflechsen', '2020-11-22')"
9106,9106,2020-11-22,G144,0.03,1,seeflechsen,"('seeflechsen', '2020-11-22')"
9107,9107,2020-11-22,G200,0.03,1,seeflechsen,"('seeflechsen', '2020-11-22')"
9108,9108,2020-11-22,G30,0.11,4,seeflechsen,"('seeflechsen', '2020-11-22')"
9109,9109,2020-11-22,G81,0.06,2,seeflechsen,"('seeflechsen', '2020-11-22')"
9110,9110,2020-11-22,G919,0.03,1,seeflechsen,"('seeflechsen', '2020-11-22')"
9111,9111,2020-11-22,G142,0.03,1,seeflechsen,"('seeflechsen', '2020-11-22')"
9112,9112,2020-11-22,G178,0.03,1,seeflechsen,"('seeflechsen', '2020-11-22')"
9113,9113,2020-11-22,G25,0.01,1,seemuhlestrasse-strand,"('seemuhlestrasse-strand', '2020-11-22')"
9114,9114,2020-11-22,G50,0.01,1,seemuhlestrasse-strand,"('seemuhlestrasse-strand', '2020-11-22')"
9115,9115,2020-11-22,G79,0.01,1,seemuhlestrasse-strand,"('seemuhlestrasse-strand', '2020-11-22')"
9116,9116,2020-11-22,G154,0.01,1,seemuhlestrasse-strand,"('seemuhlestrasse-strand', '2020-11-22')"
9117,9117,2020-11-22,G922,0.01,1,seemuhlestrasse-strand,"('seemuhlestrasse-strand', '2020-11-22')"
9118,9118,2020-11-22,G186,0.01,1,seemuhlestrasse-strand,"('seemuhlestrasse-strand', '2020-11-22')"
9119,9119,2020-11-22,G96,0.01,1,seemuhlestrasse-strand,"('seemuhlestrasse-strand', '2020-11-22')"
9120,9120,2020-11-22,G208,0.01,1,seemuhlestrasse-strand,"('seemuhlestrasse-strand', '2020-11-22')"
9121,9121,2020-11-22,G3,0.01,1,seemuhlestrasse-strand,"('seemuhlestrasse-strand', '2020-11-22')"
9122,9122,2020-11-22,G78,0.02,2,seemuhlestrasse-strand,"('seemuhlestrasse-strand', '2020-11-22')"
9123,9123,2020-11-22,G153,0.05,4,seemuhlestrasse-strand,"('seemuhlestrasse-strand', '2020-11-22')"
9124,9124,2020-11-22,G912,0.01,1,seemuhlestrasse-strand,"('seemuhlestrasse-strand', '2020-11-22')"
9125,9125,2020-11-22,G179,0.01,1,seemuhlestrasse-strand,"('seemuhlestrasse-strand', '2020-11-22')"
9126,9126,2020-11-22,G941,0.01,1,seemuhlestrasse-strand,"('seemuhlestrasse-strand', '2020-11-22')"
9127,9127,2020-11-22,G203,0.01,1,seemuhlestrasse-strand,"('seemuhlestrasse-strand', '2020-11-22')"
9128,9128,2020-11-22,G27,0.05,4,seemuhlestrasse-strand,"('seemuhlestrasse-strand', '2020-11-22')"
9129,9129,2020-11-22,G67,0.02,2,seemuhlestrasse-strand,"('seemuhlestrasse-strand', '2020-11-22')"
9130,9130,2020-11-22,G89,0.01,1,seemuhlestrasse-strand,"('seemuhlestrasse-strand', '2020-11-22')"
9131,9131,2020-11-22,G156,0.01,1,seemuhlestrasse-strand,"('seemuhlestrasse-strand', '2020-11-22')"
9132,9132,2020-11-22,G923,0.01,1,seemuhlestrasse-strand,"('seemuhlestrasse-strand', '2020-11-22')"
9133,9133,2020-11-22,G200,0.07,6,seemuhlestrasse-strand,"('seemuhlestrasse-strand', '2020-11-22')"
9134,9134,2020-11-21,G50,0.02,1,muhlehorn-dorf,"('muhlehorn-dorf', '2020-11-21')"
9135,9135,2020-11-21,G911,0.02,1,muhlehorn-dorf,"('muhlehorn-dorf', '2020-11-21')"
9136,9136,2020-11-21,G941,0.02,1,muhlehorn-dorf,"('muhlehorn-dorf', '2020-11-21')"
9137,9137,2020-11-21,G153,0.02,1,muhlehorn-dorf,"('muhlehorn-dorf', '2020-11-21')"
9138,9138,2020-11-21,G29,0.02,1,muhlehorn-dorf,"('muhlehorn-dorf', '2020-11-21')"
9139,9139,2020-11-21,G909,0.04,2,muhlehorn-dorf,"('muhlehorn-dorf', '2020-11-21')"
9140,9140,2020-11-21,G917,0.15,8,muhlehorn-dorf,"('muhlehorn-dorf', '2020-11-21')"
9141,9141,2020-11-21,G152,0.04,2,muhlehorn-dorf,"('muhlehorn-dorf', '2020-11-21')"
9142,9142,2020-11-21,G27,0.23,12,muhlehorn-dorf,"('muhlehorn-dorf', '2020-11-21')"
9143,9143,2020-11-21,G89,0.09,5,muhlehorn-dorf,"('muhlehorn-dorf', '2020-11-21')"
9144,9144,2020-11-21,G914,0.04,2,muhlehorn-dorf,"('muhlehorn-dorf', '2020-11-21')"
9145,9145,2020-11-21,G10,0.04,2,muhlehorn-dorf,"('muhlehorn-dorf', '2020-11-21')"
9146,9146,2020-11-21,G198,0.02,1,muhlehorn-dorf,"('muhlehorn-dorf', '2020-11-21')"
9147,9147,2020-11-21,G31,0.03,1,zuerichsee_waedenswil_colomboc_1,"('zuerichsee_waedenswil_colomboc_1', '2020-11-21')"
9148,9148,2020-11-21,G78,0.07,2,zuerichsee_waedenswil_colomboc_1,"('zuerichsee_waedenswil_colomboc_1', '2020-11-21')"
9149,9149,2020-11-21,G921,0.03,1,zuerichsee_waedenswil_colomboc_1,"('zuerichsee_waedenswil_colomboc_1', '2020-11-21')"
9150,9150,2020-11-21,G146,0.03,1,zuerichsee_waedenswil_colomboc_1,"('zuerichsee_waedenswil_colomboc_1', '2020-11-21')"
9151,9151,2020-11-21,G178,0.07,2,zuerichsee_waedenswil_colomboc_1,"('zuerichsee_waedenswil_colomboc_1', '2020-11-21')"
9152,9152,2020-11-21,G21,0.03,1,zuerichsee_waedenswil_colomboc_1,"('zuerichsee_waedenswil_colomboc_1', '2020-11-21')"
9153,9153,2020-11-21,G30,0.1,3,zuerichsee_waedenswil_colomboc_1,"('zuerichsee_waedenswil_colomboc_1', '2020-11-21')"
9154,9154,2020-11-21,G73,0.03,1,zuerichsee_waedenswil_colomboc_1,"('zuerichsee_waedenswil_colomboc_1', '2020-11-21')"
9155,9155,2020-11-21,G912,0.03,1,zuerichsee_waedenswil_colomboc_1,"('zuerichsee_waedenswil_colomboc_1', '2020-11-21')"
9156,9156,2020-11-21,G142,0.03,1,zuerichsee_waedenswil_colomboc_1,"('zuerichsee_waedenswil_colomboc_1', '2020-11-21')"
9157,9157,2020-11-21,G159,0.03,1,zuerichsee_waedenswil_colomboc_1,"('zuerichsee_waedenswil_colomboc_1', '2020-11-21')"
9158,9158,2020-11-21,G200,0.17,5,zuerichsee_waedenswil_colomboc_1,"('zuerichsee_waedenswil_colomboc_1', '2020-11-21')"
9159,9159,2020-11-21,G28,0.03,1,zuerichsee_waedenswil_colomboc_1,"('zuerichsee_waedenswil_colomboc_1', '2020-11-21')"
9160,9160,2020-11-21,G70,0.03,1,zuerichsee_waedenswil_colomboc_1,"('zuerichsee_waedenswil_colomboc_1', '2020-11-21')"
9161,9161,2020-11-21,G909,0.1,3,zuerichsee_waedenswil_colomboc_1,"('zuerichsee_waedenswil_colomboc_1', '2020-11-21')"
9162,9162,2020-11-21,G112,0.03,1,zuerichsee_waedenswil_colomboc_1,"('zuerichsee_waedenswil_colomboc_1', '2020-11-21')"
9163,9163,2020-11-21,G922,0.07,2,zuerichsee_waedenswil_colomboc_1,"('zuerichsee_waedenswil_colomboc_1', '2020-11-21')"
9164,9164,2020-11-21,G153,0.03,1,zuerichsee_waedenswil_colomboc_1,"('zuerichsee_waedenswil_colomboc_1', '2020-11-21')"
9165,9165,2020-11-21,G198,0.03,1,zuerichsee_waedenswil_colomboc_1,"('zuerichsee_waedenswil_colomboc_1', '2020-11-21')"
9166,9166,2020-11-21,G27,0.13,4,zuerichsee_waedenswil_colomboc_1,"('zuerichsee_waedenswil_colomboc_1', '2020-11-21')"
9167,9167,2018-03-25,G30,0.29,4,zuerichsee_waedenswil_colomboc_1,"('zuerichsee_waedenswil_colomboc_1', '2018-03-25')"
9168,9168,2018-03-25,G82,0.14,2,zuerichsee_waedenswil_colomboc_1,"('zuerichsee_waedenswil_colomboc_1', '2018-03-25')"
9169,9169,2018-03-25,G27,0.21,3,zuerichsee_waedenswil_colomboc_1,"('zuerichsee_waedenswil_colomboc_1', '2018-03-25')"
9170,9170,2018-03-25,G79,0.36,5,zuerichsee_waedenswil_colomboc_1,"('zuerichsee_waedenswil_colomboc_1', '2018-03-25')"
9171,9171,2018-03-25,G208,0.21,3,zuerichsee_waedenswil_colomboc_1,"('zuerichsee_waedenswil_colomboc_1', '2018-03-25')"
9172,9172,2018-03-25,G31,0.07,1,zuerichsee_waedenswil_colomboc_1,"('zuerichsee_waedenswil_colomboc_1', '2018-03-25')"
9173,9173,2018-03-25,G156,0.14,2,zuerichsee_waedenswil_colomboc_1,"('zuerichsee_waedenswil_colomboc_1', '2018-03-25')"
9174,9174,2018-02-26,G171,0.07,1,zuerichsee_waedenswil_colomboc_1,"('zuerichsee_waedenswil_colomboc_1', '2018-02-26')"
9175,9175,2018-02-26,G208,0.21,3,zuerichsee_waedenswil_colomboc_1,"('zuerichsee_waedenswil_colomboc_1', '2018-02-26')"
9176,9176,2018-02-26,G27,0.07,1,zuerichsee_waedenswil_colomboc_1,"('zuerichsee_waedenswil_colomboc_1', '2018-02-26')"
9177,9177,2018-02-26,G50,0.07,1,zuerichsee_waedenswil_colomboc_1,"('zuerichsee_waedenswil_colomboc_1', '2018-02-26')"
9178,9178,2018-02-26,G89,0.57,8,zuerichsee_waedenswil_colomboc_1,"('zuerichsee_waedenswil_colomboc_1', '2018-02-26')"
9179,9179,2018-02-26,G158,0.07,1,zuerichsee_waedenswil_colomboc_1,"('zuerichsee_waedenswil_colomboc_1', '2018-02-26')"
9180,9180,2018-02-26,G191,0.14,2,zuerichsee_waedenswil_colomboc_1,"('zuerichsee_waedenswil_colomboc_1', '2018-02-26')"
9181,9181,2018-02-26,G23,0.07,1,zuerichsee_waedenswil_colomboc_1,"('zuerichsee_waedenswil_colomboc_1', '2018-02-26')"
9182,9182,2018-02-26,G30,0.43,6,zuerichsee_waedenswil_colomboc_1,"('zuerichsee_waedenswil_colomboc_1', '2018-02-26')"
9183,9183,2018-02-26,G80,0.21,3,zuerichsee_waedenswil_colomboc_1,"('zuerichsee_waedenswil_colomboc_1', '2018-02-26')"
9184,9184,2018-02-26,G178,0.07,1,zuerichsee_waedenswil_colomboc_1,"('zuerichsee_waedenswil_colomboc_1', '2018-02-26')"
9185,9185,2018-02-26,G21,0.07,1,zuerichsee_waedenswil_colomboc_1,"('zuerichsee_waedenswil_colomboc_1', '2018-02-26')"
9186,9186,2018-02-26,G28,0.07,1,zuerichsee_waedenswil_colomboc_1,"('zuerichsee_waedenswil_colomboc_1', '2018-02-26')"
9187,9187,2018-02-26,G79,0.57,8,zuerichsee_waedenswil_colomboc_1,"('zuerichsee_waedenswil_colomboc_1', '2018-02-26')"
9188,9188,2017-12-27,G178,0.07,1,zuerichsee_waedenswil_colomboc_1,"('zuerichsee_waedenswil_colomboc_1', '2017-12-27')"
9189,9189,2017-12-27,G27,0.43,6,zuerichsee_waedenswil_colomboc_1,"('zuerichsee_waedenswil_colomboc_1', '2017-12-27')"
9190,9190,2017-12-27,G158,0.21,3,zuerichsee_waedenswil_colomboc_1,"('zuerichsee_waedenswil_colomboc_1', '2017-12-27')"
9191,9191,2017-12-27,G204,0.14,2,zuerichsee_waedenswil_colomboc_1,"('zuerichsee_waedenswil_colomboc_1', '2017-12-27')"
9192,9192,2017-12-27,G82,0.07,1,zuerichsee_waedenswil_colomboc_1,"('zuerichsee_waedenswil_colomboc_1', '2017-12-27')"
9193,9193,2017-12-27,G134,0.07,1,zuerichsee_waedenswil_colomboc_1,"('zuerichsee_waedenswil_colomboc_1', '2017-12-27')"
9194,9194,2017-12-27,G191,0.07,1,zuerichsee_waedenswil_colomboc_1,"('zuerichsee_waedenswil_colomboc_1', '2017-12-27')"
9195,9195,2017-12-27,G50,0.07,1,zuerichsee_waedenswil_colomboc_1,"('zuerichsee_waedenswil_colomboc_1', '2017-12-27')"
9196,9196,2017-10-11,G208,0.14,2,zuerichsee_waedenswil_colomboc_1,"('zuerichsee_waedenswil_colomboc_1', '2017-10-11')"
9197,9197,2017-10-11,G79,0.14,2,zuerichsee_waedenswil_colomboc_1,"('zuerichsee_waedenswil_colomboc_1', '2017-10-11')"
9198,9198,2017-10-11,G204,0.07,1,zuerichsee_waedenswil_colomboc_1,"('zuerichsee_waedenswil_colomboc_1', '2017-10-11')"
9199,9199,2017-10-11,G30,0.07,1,zuerichsee_waedenswil_colomboc_1,"('zuerichsee_waedenswil_colomboc_1', '2017-10-11')"
9200,9200,2017-10-11,G27,0.43,6,zuerichsee_waedenswil_colomboc_1,"('zuerichsee_waedenswil_colomboc_1', '2017-10-11')"
9201,9201,2017-09-10,G80,0.14,2,zuerichsee_waedenswil_colomboc_1,"('zuerichsee_waedenswil_colomboc_1', '2017-09-10')"
9202,9202,2017-09-10,G178,0.07,1,zuerichsee_waedenswil_colomboc_1,"('zuerichsee_waedenswil_colomboc_1', '2017-09-10')"
9203,9203,2017-09-10,G30,0.07,1,zuerichsee_waedenswil_colomboc_1,"('zuerichsee_waedenswil_colomboc_1', '2017-09-10')"
9204,9204,2017-09-10,G79,0.14,2,zuerichsee_waedenswil_colomboc_1,"('zuerichsee_waedenswil_colomboc_1', '2017-09-10')"
9205,9205,2017-09-10,G171,0.07,1,zuerichsee_waedenswil_colomboc_1,"('zuerichsee_waedenswil_colomboc_1', '2017-09-10')"
9206,9206,2017-09-10,G27,0.79,11,zuerichsee_waedenswil_colomboc_1,"('zuerichsee_waedenswil_colomboc_1', '2017-09-10')"
9207,9207,2017-09-10,G67,0.07,1,zuerichsee_waedenswil_colomboc_1,"('zuerichsee_waedenswil_colomboc_1', '2017-09-10')"
9208,9208,2017-09-10,G89,0.14,2,zuerichsee_waedenswil_colomboc_1,"('zuerichsee_waedenswil_colomboc_1', '2017-09-10')"
9209,9209,2017-09-10,G159,0.07,1,zuerichsee_waedenswil_colomboc_1,"('zuerichsee_waedenswil_colomboc_1', '2017-09-10')"
9210,9210,2017-09-10,G208,0.07,1,zuerichsee_waedenswil_colomboc_1,"('zuerichsee_waedenswil_colomboc_1', '2017-09-10')"
9211,9211,2017-09-10,G31,0.07,1,zuerichsee_waedenswil_colomboc_1,"('zuerichsee_waedenswil_colomboc_1', '2017-09-10')"
9212,9212,2017-08-12,G208,0.43,6,zuerichsee_waedenswil_colomboc_1,"('zuerichsee_waedenswil_colomboc_1', '2017-08-12')"
9213,9213,2017-08-12,G66,0.07,1,zuerichsee_waedenswil_colomboc_1,"('zuerichsee_waedenswil_colomboc_1', '2017-08-12')"
9214,9214,2017-08-12,G89,0.14,2,zuerichsee_waedenswil_colomboc_1,"('zuerichsee_waedenswil_colomboc_1', '2017-08-12')"
9215,9215,2017-08-12,G171,0.07,1,zuerichsee_waedenswil_colomboc_1,"('zuerichsee_waedenswil_colomboc_1', '2017-08-12')"
9216,9216,2017-08-12,G30,0.07,1,zuerichsee_waedenswil_colomboc_1,"('zuerichsee_waedenswil_colomboc_1', '2017-08-12')"
9217,9217,2017-08-12,G82,0.07,1,zuerichsee_waedenswil_colomboc_1,"('zuerichsee_waedenswil_colomboc_1', '2017-08-12')"
9218,9218,2017-08-12,G158,0.21,3,zuerichsee_waedenswil_colomboc_1,"('zuerichsee_waedenswil_colomboc_1', '2017-08-12')"
9219,9219,2017-08-12,G27,1.07,15,zuerichsee_waedenswil_colomboc_1,"('zuerichsee_waedenswil_colomboc_1', '2017-08-12')"
9220,9220,2017-08-12,G79,0.29,4,zuerichsee_waedenswil_colomboc_1,"('zuerichsee_waedenswil_colomboc_1', '2017-08-12')"
9221,9221,2017-08-12,G100,0.07,1,zuerichsee_waedenswil_colomboc_1,"('zuerichsee_waedenswil_colomboc_1', '2017-08-12')"
9222,9222,2017-07-16,G100,0.07,1,zuerichsee_waedenswil_colomboc_1,"('zuerichsee_waedenswil_colomboc_1', '2017-07-16')"
9223,9223,2017-07-16,G178,0.14,2,zuerichsee_waedenswil_colomboc_1,"('zuerichsee_waedenswil_colomboc_1', '2017-07-16')"
9224,9224,2017-07-16,G31,0.07,1,zuerichsee_waedenswil_colomboc_1,"('zuerichsee_waedenswil_colomboc_1', '2017-07-16')"
9225,9225,2017-07-16,G89,0.07,1,zuerichsee_waedenswil_colomboc_1,"('zuerichsee_waedenswil_colomboc_1', '2017-07-16')"
9226,9226,2017-07-16,G177,0.14,2,zuerichsee_waedenswil_colomboc_1,"('zuerichsee_waedenswil_colomboc_1', '2017-07-16')"
9227,9227,2017-07-16,G27,0.79,11,zuerichsee_waedenswil_colomboc_1,"('zuerichsee_waedenswil_colomboc_1', '2017-07-16')"
9228,9228,2017-07-16,G67,0.07,1,zuerichsee_waedenswil_colomboc_1,"('zuerichsee_waedenswil_colomboc_1', '2017-07-16')"
9229,9229,2017-07-16,G159,0.07,1,zuerichsee_waedenswil_colomboc_1,"('zuerichsee_waedenswil_colomboc_1', '2017-07-16')"
9230,9230,2017-07-16,G24,0.14,2,zuerichsee_waedenswil_colomboc_1,"('zuerichsee_waedenswil_colomboc_1', '2017-07-16')"
9231,9231,2017-07-16,G66,0.07,1,zuerichsee_waedenswil_colomboc_1,"('zuerichsee_waedenswil_colomboc_1', '2017-07-16')"
9232,9232,2017-06-10,G142,0.21,3,zuerichsee_waedenswil_colomboc_1,"('zuerichsee_waedenswil_colomboc_1', '2017-06-10')"
9233,9233,2017-06-10,G82,0.14,2,zuerichsee_waedenswil_colomboc_1,"('zuerichsee_waedenswil_colomboc_1', '2017-06-10')"
9234,9234,2017-06-10,G156,0.21,3,zuerichsee_waedenswil_colomboc_1,"('zuerichsee_waedenswil_colomboc_1', '2017-06-10')"
9235,9235,2017-06-10,G24,0.21,3,zuerichsee_waedenswil_colomboc_1,"('zuerichsee_waedenswil_colomboc_1', '2017-06-10')"
9236,9236,2017-06-10,G50,0.21,3,zuerichsee_waedenswil_colomboc_1,"('zuerichsee_waedenswil_colomboc_1', '2017-06-10')"
9237,9237,2017-06-10,G134,0.07,1,zuerichsee_waedenswil_colomboc_1,"('zuerichsee_waedenswil_colomboc_1', '2017-06-10')"
9238,9238,2017-06-10,G79,0.21,3,zuerichsee_waedenswil_colomboc_1,"('zuerichsee_waedenswil_colomboc_1', '2017-06-10')"
9239,9239,2017-06-10,G96,0.14,2,zuerichsee_waedenswil_colomboc_1,"('zuerichsee_waedenswil_colomboc_1', '2017-06-10')"
9240,9240,2017-06-10,G178,0.14,2,zuerichsee_waedenswil_colomboc_1,"('zuerichsee_waedenswil_colomboc_1', '2017-06-10')"
9241,9241,2017-06-10,G31,0.21,3,zuerichsee_waedenswil_colomboc_1,"('zuerichsee_waedenswil_colomboc_1', '2017-06-10')"
9242,9242,2017-06-10,G125,0.07,1,zuerichsee_waedenswil_colomboc_1,"('zuerichsee_waedenswil_colomboc_1', '2017-06-10')"
9243,9243,2017-06-10,G67,0.14,2,zuerichsee_waedenswil_colomboc_1,"('zuerichsee_waedenswil_colomboc_1', '2017-06-10')"
9244,9244,2017-06-10,G89,0.29,4,zuerichsee_waedenswil_colomboc_1,"('zuerichsee_waedenswil_colomboc_1', '2017-06-10')"
